platform,komentar,timestamp
youtube,I want to get closer and closer and closaahhh❤,3 hari yang lalu
youtube,The Cameramen is MVP,3 hari yang lalu
youtube,Better than the studio version. Feels so genuine,3 hari yang lalu
youtube,공연하는 사람이 행복하고 보는 사람도 듣기 좋았으니 충분해,3 hari yang lalu
youtube,Haters will always hate...Justin has brought a new color to the Coachella 2026 stage and he has proven that he is indeed a superstar.,3 hari yang lalu
youtube,Suena horrible esa guitarra,3 hari yang lalu
youtube,Only here for mkgee im sorry,3 hari yang lalu
youtube,"Lazy? Nah, he looks happy performing, and this time it was very genuine, it was a very heart felt performance, he was connected to the audience, live and watching at home.. he wasn't happy for a very long time, give him rest.. he enjoys it, and it makes me happy seeing him like that😭🥰",3 hari yang lalu
youtube,Give the camera man a lifet8me work! Amazingggggg,3 hari yang lalu
youtube,He is perfect,3 hari yang lalu
youtube,"Coachella, we badly need the full video of JB's performance. Please🙌",3 hari yang lalu
youtube,JB ON TOP,3 hari yang lalu
youtube,See youuuuuu this weekend,3 hari yang lalu
youtube,"those calling it ""lazy"" reminds me of the cheap businessman who asked why the engineer billed him $25k for taking a piece of chalk and circling the problem.   Bill: $1 chalk, $24999 for knowing where to circle.",3 hari yang lalu
youtube,Aaaaa love so much justin❤❤❤❤,3 hari yang lalu
youtube,Entonces ustedes van a subir lo que ustedes quieran,3 hari yang lalu
youtube,"Once a Belieber, always a Belieber. I’m smitten 🥹 I love this for him",3 hari yang lalu
youtube,YUKON PLS 😭,3 hari yang lalu
youtube,This just reminds how much i love him,3 hari yang lalu
youtube,Exactly!  Bieber doesn't need a crazy stage. Just him and a mic 🥰,3 hari yang lalu
youtube,"They called it lazy only because he sang a song about God.  They no longer like Justin because he is a Christian.  He has seen through the terrible music industry and hollywood.  He stays at home now and doesnt get in trouble and dont have anything on him, so they are just trying to smear him with stupid headlines like him being ""lazy"".  If he was a girl, they would be calling him a ""boss"" and said he slayed it.",2 hari yang lalu
youtube,"@ he has been a christian all of his life and it's nothing new that he's making music about it, he has been showing since Purpose (his most sucvessful album btw),  it's just thry're not used to him not performing his hits.",2 hari yang lalu
youtube,Hey,1 hari yang lalu
youtube,Being a belieber is a lifestyle,3 hari yang lalu
youtube,🎉🎉🎉🎉🎉🎉🎉🎉,3 hari yang lalu
youtube,sameee,2 hari yang lalu
youtube,I need this version on Spotify 😍,3 hari yang lalu
youtube,He sounds amazing and seems to be ❤️‍🩹 healing!!!🙏🏾❤,3 hari yang lalu
youtube,"""I wanna get closah and closah and closaaaahhh"" OBSESSEDDDDDDDDDD 🔥🔥🔥🔥",3 hari yang lalu
youtube,THE FULL SHOW WHEN??,3 hari yang lalu
youtube,So perfect 💋💋💋💋💋💋💋💋,3 hari yang lalu
youtube,"wow, this is awesome show",3 hari yang lalu
youtube,People that actually understand this,3 hari yang lalu
youtube,❤❤❤❤❤,3 hari yang lalu
youtube,"My only thought was.. If they paid him 10mill - how much do the fricken tickets cost!?!?
It’s not just him - there’s dozens of high ticket names at Coachella! What is the budget for this thing??",3 hari yang lalu
youtube,His swag is insane ! ❤,3 hari yang lalu
youtube,Drink some water 💦🌊💦,3 hari yang lalu
youtube,"I'm from KOREA(🇰🇷)!!!😢
KOREA(🇰🇷)FAN!!!😢
GOOD... GOOD...😢 👍",3 hari yang lalu
youtube,Pls add more of his performance from coachella,3 hari yang lalu
youtube,I love u man❤,3 hari yang lalu
youtube,wow. such talented,3 hari yang lalu
youtube,PLEASE JUST UPLOADDDD ALL AAAAAAAAAA,3 hari yang lalu
youtube,his dancing is just so cute.,3 hari yang lalu
youtube,JUSTIN BIEBER is the essence of COACHELLA! 🙌🤩😍🥰🥰,3 hari yang lalu
youtube,"Brilla brilla ...baby ❤
Saludos desde Uruguay 🇺🇾",3 hari yang lalu
youtube,Happy to see you happy 🧡,3 hari yang lalu
youtube,"the cheapest tickets cost around $600. Around 250,000 people attend so that's $150million if everyone that attended bought the cheapest ticket which obviously they don't. so 10 million isnt actually that much in comparison",3 hari yang lalu
youtube," @Becksnnc wow😱 - thank you, I always wondered. I can’t even imagine the crowd control, medical and bathroom situations for something that big!",3 hari yang lalu
youtube,"Выглядит как упоротый нарик, а поет все также как в 13 лет 😂 
Я не понимаю как можно петь эту фигню - babe, babe в столько годиков как у него",3 hari yang lalu
youtube,❤❤❤Always so brilliant~,3 hari yang lalu (diedit)
youtube,So beautiful! 🥹💜,3 hari yang lalu
youtube,Sound horeg,3 hari yang lalu
youtube,El one r,3 hari yang lalu
youtube,歌だけでこんなに惹きつけるのは彼が本物だからだよね,3 hari yang lalu
youtube,Your explanation is very impressive This deserves recognition.,3 hari yang lalu
youtube,This is so emotional it fills my heart so badly,3 hari yang lalu
youtube,Justin Bieber your voice is healing ❤,3 hari yang lalu
youtube,I loved whatever he did its the most comforting performance in the history of music . HE IS THAT GOATED .,3 hari yang lalu
youtube,Please next Cody Simpson perform please,3 hari yang lalu
youtube,mabuang ko nimo justin,3 hari yang lalu
youtube,closer and closer and clossahhhh 😜,3 hari yang lalu
youtube,one of the best music video recently 🔥🔥🔥,3 hari yang lalu (diedit)
youtube,PERIODT🌼,3 hari yang lalu
youtube,Need full justin Bieber performance on youtube 😡,3 hari yang lalu
youtube,"I never watced coanchella, but because justin i'm here, i really miss it, iwant to see him on stage",3 hari yang lalu
youtube,Mk.gee standing at the back like a SUPERHERO,3 hari yang lalu
youtube,My justin bieber heart is crying ❤️,3 hari yang lalu
youtube,This is AMAZING😭😭,3 hari yang lalu
youtube,Hater,3 hari yang lalu
youtube, @jeetpradhan2906 😂,1 hari yang lalu
youtube,He looked comfy too! :face-red-heart-shape:,3 hari yang lalu
youtube,"This was an amazing performance 
wasn't really a big fan 
maybe even a hater or a heckler 
when he started as I was into real street hiphop when I was younger 
still love it...but this man has been through so much & knowing his story 
I've done a 180😂

I see a man finally conquering all his demons & pain 

him scrolling youtube was amazing 
knowing he started up from there",3 hari yang lalu
youtube,give us the full set Coachella 😩,3 hari yang lalu
youtube,Justin voice is one of a kind.,3 hari yang lalu
youtube,Watched coachella just for beiber ❤❤,3 hari yang lalu
youtube,We need full performance dear Coachella,3 hari yang lalu
youtube,Mk.geeeee and Justin Bieber in one frame 🥺,3 hari yang lalu
youtube,my boy forever and ever yup,3 hari yang lalu
youtube,"Now that Justin found a very personal music style, I love him even more. His music with these collabs is excellent.",3 hari yang lalu
youtube,crying,3 hari yang lalu
youtube,1:23 그가 미소지으며 closaaaa를 부르는 방식….😭,3 hari yang lalu
youtube,Love to rewatch this 😎💕,3 hari yang lalu
youtube,"Everything is perfect 💜 
The lights, cameras, guitarists, cameramen, the stage, vocals, the crowd, the ending, and Justin Bieber.",3 hari yang lalu (diedit)
youtube,Aura 😮,3 hari yang lalu
youtube,He’s a real talent ❤❤❤❤,3 hari yang lalu
youtube,Amazing,3 hari yang lalu
youtube,Anyone want full performance?,3 hari yang lalu
youtube,I just want him to be happy,3 hari yang lalu
youtube,JB ❤,3 hari yang lalu
youtube,Great set design (concept) 👌,3 hari yang lalu
youtube,wow,3 hari yang lalu
youtube,MK.GEE !!!!!!!,3 hari yang lalu
youtube,That bassline really slapping here.,3 hari yang lalu
youtube,"closer, and closer, and closaaa🎉",3 hari yang lalu
youtube,love you JB,3 hari yang lalu
youtube,I’ve got a condition where I have to watch this video every once in a while.😽,3 hari yang lalu
youtube,natural,3 hari yang lalu
youtube,✨❤️‍🔥✨,3 hari yang lalu
youtube,THIS is the performance us OG Beliebers wanted!!! Justin is happy- WE feel it and we are happy with him!!!,3 hari yang lalu
youtube,sehat sehat tin,3 hari yang lalu
youtube,Omg yes this was a stage we all needed,3 hari yang lalu
youtube,he trynna look like Kanye,3 hari yang lalu
youtube,Black people are mad he made more money they Beyonce 🤭,3 hari yang lalu
youtube,"Yukon, please",3 hari yang lalu
youtube,Wow. Boum.. MkGee dig that guitar sound ...,3 hari yang lalu
youtube,I did just see him lip sincing......,3 hari yang lalu
youtube,"He prepared the simplest show in his career, but his performance here made even general listeners like me cry a lot.",3 hari yang lalu (diedit)
youtube,행복하자 우리,3 hari yang lalu
youtube,CRYING,3 hari yang lalu
youtube,Nice concert ❤❤❤,3 hari yang lalu
youtube,Bieberchella!!!,3 hari yang lalu
youtube,looking good thou,3 hari yang lalu
youtube,guitar tone is wayy to harsh :/ pref the smooth of the studio version,3 hari yang lalu
youtube,The voice is … ❤ he is a great musician. So weird I had a dream 1 months ago he was doing a performance very intimate with such guitare arrangements 😅 so weird,3 hari yang lalu
youtube,My king of pop is back happy and healthy. all eyes on him around the world. Everyday is a beautiful day what more can i ask?,3 hari yang lalu
youtube,mkgee the goat,3 hari yang lalu
youtube,Can't wait for weekend 2 din,3 hari yang lalu
youtube,Legend ❤,3 hari yang lalu
youtube,Not lazy ……. JUST PURE and AUTHENTIC,3 hari yang lalu
youtube,Love you Justin,3 hari yang lalu
youtube,peak,3 hari yang lalu
youtube,Still has more energy than blackpink,3 hari yang lalu
youtube,where can we watch the full set,3 hari yang lalu
youtube,He's back❤,3 hari yang lalu
youtube,it wasnt lazy at all! i loved how it was exactly what it should be about: music.,3 hari yang lalu
youtube,Yoo bebeir please back to your new face😢,3 hari yang lalu (diedit)
youtube,He told a story. If you didn't get it. Your bad!,3 hari yang lalu
youtube,"Love u so much Justin, i love uuu 😭🫶💜",3 hari yang lalu
youtube,just here for mk.gee man,3 hari yang lalu
youtube,Most unique voice ever!!!!!!,3 hari yang lalu
youtube,Never cared about the biebs……but I understand his scars in a way and this performance brought it full…much love to him and his healing ⭕️,3 hari yang lalu
youtube,closer and closer and cLOSEEHHH,3 hari yang lalu
youtube,Man I just hope to someday sing with him,3 hari yang lalu
youtube,"you can see that bro is Healed and is in a better space, this is proof that you can get through everything that happened to you in the past",3 hari yang lalu
youtube,"He did something different, it’s a good thing. He’s unique",3 hari yang lalu
youtube,I love you my love forever and ever ❤,3 hari yang lalu
youtube,The King is back😭🫶🏻,3 hari yang lalu
youtube,"I really hope he’s healing, we grew up with this guy and now we’re all older and things are so different, it’s wholesome asf",3 hari yang lalu
youtube,Devine,3 hari yang lalu
youtube,CAN PLEASE LMK WHERE I CAN WATCH THE WHOLE THING PLEASEEEEEE!!!!!!!!!!!!!!!!!!!!,3 hari yang lalu
youtube,🔥🔥🔥,3 hari yang lalu
youtube,Always JB fan ❤,3 hari yang lalu
youtube,So. Much. ❤. Biebs!,3 hari yang lalu
youtube,CLOSER AND CLOSER AND CLOSAAAAHHH 📣📣📣,3 hari yang lalu (diedit)
youtube,I'm happy to watching u again my Justine Bieber❤❤❤,3 hari yang lalu
youtube,A bandeira do Brasil no início da plateia 💚💛💙🇧🇷,3 hari yang lalu (diedit)
youtube,HISTORIC is all i have to say,3 hari yang lalu
youtube,唯一無二の存在,3 hari yang lalu
youtube,the cinematography is fire 🔥,3 hari yang lalu
youtube,Seeing him looking so healed is healing,3 hari yang lalu
youtube,"I haven't seen Justin this happy to perform , sing since he started uploading his YouTube videos singing we love you Justin always be happy and healthy man you deserve it so much .",3 hari yang lalu
youtube,"This is not just music, it’s a whole vibe",3 hari yang lalu
youtube,I love you JB ❤,3 hari yang lalu
youtube,Menjadi diri sendiri seutuhnya❤,3 hari yang lalu
youtube,MK.GEE MK.GEE MK.GEE!!!!,3 hari yang lalu (diedit)
youtube,Love it ❤❤❤,3 hari yang lalu
youtube,"Bro inner child is finally healing,it good to see him happy again",3 hari yang lalu
youtube,❤,3 hari yang lalu
youtube,15 April 2026💙,3 hari yang lalu
youtube,DROP ESSESNCE,3 hari yang lalu
youtube,🌼,3 hari yang lalu
youtube,"hope Justin knows even non-fans wishes nothing but well and happiness for him. He is the pop icon of our ERA!!! A mackbook, YT and a voice, now that's vintage beyond forgery. More love to you!",3 hari yang lalu
youtube,Ty for uploading this,3 hari yang lalu
youtube,Bieber🥺,3 hari yang lalu
youtube,Please release full show!,3 hari yang lalu
youtube,We love you Justin Bieber!!!!❤,3 hari yang lalu
youtube,please release the whole performance 🙏,3 hari yang lalu
youtube,Mk.gee aura farming on another level 😮‍💨,3 hari yang lalu
youtube,"we really miss your smile, it was so warm, and cheerful like before, we support you J ❤❤",3 hari yang lalu
youtube,I need full show ... 쯔에발🙏🙏,3 hari yang lalu
youtube,Sooo much love JB 🫶,3 hari yang lalu
youtube,This channel is exactly what I needed It helped me understand better.,3 hari yang lalu
youtube,Closer and closer and CLOSAAAHHHHHH,3 hari yang lalu
youtube,my favorite part at 1:24 I WANNA GET CLOSER AND CLOSER AND CLOSAAAAAH :D,3 hari yang lalu
youtube,"Can we go back to performing like this? ❤ Music, connection and being yourself. 🎉",3 hari yang lalu
youtube,Stay 영상도 보고싶다,3 hari yang lalu
youtube,Ayyy,3 hari yang lalu
youtube,Mk.gee with the amazing guitar tone,3 hari yang lalu
youtube,i'm happy to see justin so happy performing <3,3 hari yang lalu
youtube,He even sounds so much happier,3 hari yang lalu
youtube,Doesn’t need back ups! ❤ like old days!!:),3 hari yang lalu
youtube,Idol Justin Bieber come back stage 2026❤❤❤,3 hari yang lalu (diedit)
youtube,Glad to see him back. He's ever looked humble mature and happy in the same time. Just be yourself Justin!!!,3 hari yang lalu
